EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
78.4,1.425,5,14573,4840.0088748931885,870869,0.0,0.1314582,0.5760758221149445,0.000913285,0.008927681,0.008927681
76.425,1.35,7,14580,4842.918183088303,871405,0.0,0.27209353,0.3659932613372803,0.00047725168,0.0077085933,0.0077085933
77.9,1.35,5,14585,4845.787762403488,871925,0.0,0.30715674,0.29128819704055786,0.0011402166,0.009240937,0.009240937
84.95,1.55,5,14590,4848.742624044418,872441,0.0,0.19299349,0.40359413623809814,0.00056574034,0.004512645,0.004512645
82.175,1.45,6,14596,4851.59864616394,872822,0.0,0.3039171,0.6461565792560577,0.0007179334,0.0072242976,0.0072242976
83.525,1.475,6,14602,4854.4437918663025,873384,0.0,0.28915703,0.6192026436328888,0.00092349655,0.008880307,0.008880307
84.4,1.525,9,14611,4857.327272891998,873967,0.0,0.32661986,0.6280745267868042,0.0006813591,0.00666561,0.00666561
81.95,1.5,6,14617,4860.164536476135,874478,0.0,0.16351977,0.6047126948833466,0.00070589175,0.010255717,0.010255717
82.4,1.525,5,14622,4863.057909488678,874953,0.0,0.18155664,0.6856940686702728,0.0010511656,0.012637066,0.012637066
83.725,1.6,5,14627,4865.918089866638,875443,0.0,0.11992225,0.7390200793743134,0.0013564777,0.015705932,0.015705932
79.15,1.525,7,14634,4868.8101534843445,875869,0.0,0.1542952,0.5055817067623138,0.0011888562,0.013805476,0.013805476
82.925,1.65,6,14640,4871.692059755325,876502,0.0,0.24802361,0.49881017208099365,0.0006202252,0.0060852217,0.0060852217
84.7,1.7,4,14644,4874.544857263565,876995,0.0,0.11716545,0.6553179919719696,0.0006586546,0.008899733,0.008899733
91.525,1.85,5,14649,4877.305329084396,877507,0.0,0.3428867,0.44110870361328125,0.0011957476,0.012524663,0.012524663
96.425,1.95,6,14655,4880.382453680038,878035,0.0,0.1818454,0.30305343866348267,0.00083136227,0.0005649468,0.0005649468
98.85,2.025,4,14659,4883.218712091446,878556,0.0,0.14984593,0.6681139171123505,0.0012018641,0.008581667,0.008581667
99.225,2.025,6,14665,4886.067518234253,879067,0.0,0.12296859,0.7260608971118927,0.0012840217,0.009392863,0.009392863
96.925,1.925,6,14671,4888.904384613037,879608,0.0,0.2651391,0.7251477241516113,0.0011019235,0.0138466,0.0138466
100.5,2.0,5,14676,4891.742257595062,880080,0.0,0.19284284,0.6751388311386108,0.0007449208,0.01242866,0.01242866
98.425,1.95,5,14681,4894.574164390564,880591,0.0,0.15510246,0.702717512845993,0.00043702894,0.009060703,0.009060703
98.35,1.95,5,14686,4897.410820484161,881099,0.0,0.19307235,0.7708776444196701,0.00050401926,0.006804554,0.006804554
99.975,2.025,5,14691,4900.248487949371,881630,0.0,0.11020283,0.887751430273056,0.0004861951,0.0056554535,0.0056554535
99.15,2.025,5,14696,4903.077865600586,882153,0.0,0.19489056,0.7724800556898117,0.001477328,0.006521204,0.006521204
100.175,2.05,6,14702,4905.952253103256,882679,0.0,0.16121101,0.732101321220398,0.00048057397,0.00641043,0.00641043
94.1,1.85,6,14708,4908.908350467682,883181,0.0,0.24307773,0.6404916346073151,0.00090956275,0.004346877,0.004346877
102.4,2.1,3,14711,4911.729696750641,883704,0.0,0.24871756,0.30485379695892334,0.0006075941,0.00882345,0.00882345
100.975,2.075,5,14716,4914.560997724533,884119,0.0,0.15855655,0.7277022004127502,0.00043355435,0.008777818,0.008777818
99.125,2.025,5,14721,4917.417274713516,884556,0.0,0.09724883,0.7751411944627762,0.0013513566,0.012302195,0.012302195
97.625,1.975,7,14728,4920.201327085495,885239,0.0,0.26092866,0.7536270171403885,0.0012931991,0.012682176,0.012682176
91.0,1.825,7,14735,4923.072959184647,885641,0.0,0.14593273,0.7136428952217102,0.0009794625,0.009137901,0.009137901
88.775,1.775,6,14741,4925.944308280945,886207,0.0,0.17038696,0.8229113072156906,0.0007600949,0.0076728254,0.0076728254
90.575,1.85,6,14747,4928.785158634186,886783,0.0,0.18940628,0.6784739196300507,0.0006371393,0.008232982,0.008232982
89.025,1.8,4,14751,4931.604759216309,887265,0.0,0.22638866,0.3730972409248352,0.00054875424,0.009271467,0.009271467
90.8,1.85,5,14756,4934.42679142952,887751,0.0,0.23886715,0.2454594373703003,0.00040551528,0.0076983264,0.0076983264
94.2,1.95,4,14760,4937.353679656982,888172,0.0,0.13151526,0.7303560376167297,0.00047116325,0.0029648938,0.0029648938
95.55,2.0,6,14766,4940.1888201236725,888816,0.0,0.18218812,0.7711522281169891,0.0005007378,0.009533726,0.009533726
97.925,2.05,4,14770,4943.04558801651,889200,0.0,0.2614385,0.646126925945282,0.0004199768,0.008579867,0.008579867
94.25,1.925,8,14778,4946.0000257492065,889776,0.0,0.24524534,0.6081243753433228,0.00045644413,0.0074210493,0.0074210493
97.075,2.025,6,14784,4948.87667965889,890357,0.0,0.23551333,0.6773766279220581,0.0004058837,0.006766024,0.006766024
95.25,1.975,5,14789,4951.759398460388,890751,0.0,0.24450856,0.4270397424697876,0.0011527252,0.009584694,0.009584694
93.75,1.95,4,14793,4954.603983402252,891209,0.0,0.22842643,0.5103231072425842,0.00071187585,0.010939835,0.010939835
90.4,1.85,6,14799,4957.466081380844,891735,0.0,0.31933856,0.615178644657135,0.0008023262,0.010187853,0.010187853
90.95,1.825,6,14805,4960.234221935272,892356,0.0,0.27772263,0.543993204832077,0.0014939067,0.0137827555,0.0137827555
99.1,2.05,3,14808,4963.161705255508,892872,0.0,0.07651026,0.6842378973960876,0.0009543551,0.003970038,0.003970038
95.025,1.925,6,14814,4966.02562046051,893414,0.0,0.18720272,0.8004000335931778,0.0004636016,0.010082596,0.010082596
96.05,1.975,7,14821,4968.911710500717,893946,0.0,0.1864992,0.7733749151229858,0.0004892836,0.009309678,0.009309678
94.375,1.9,7,14828,4971.759032011032,894454,0.0,0.2822941,0.7090891003608704,0.0004679482,0.009095843,0.009095843
87.225,1.675,7,14835,4974.681582689285,894914,0.0,0.20620349,0.7937324196100235,0.00047024208,0.0063623656,0.0063623656
88.9,1.75,6,14841,4977.552939653397,895486,0.0,0.23664388,0.6648187935352325,0.0009787704,0.009776907,0.009776907
87.7,1.725,4,14845,4980.547867059708,895864,0.0,0.09201799,0.8171471953392029,0.0006268844,0.0038799914,0.0038799914
82.825,1.625,6,14851,4983.410059213638,896489,0.0,0.10024054,0.8087306469678879,0.00087503006,0.009323118,0.009323118
79.525,1.525,7,14858,4986.283076763153,896996,0.0,0.1978301,0.841363862156868,0.00088417483,0.006693936,0.006693936
86.375,1.7,4,14862,4989.150528907776,897497,0.0,0.13951388,0.7220277488231659,0.00055997225,0.0059000747,0.0059000747
89.05,1.75,5,14867,4992.037723302841,897867,0.0,0.29169774,0.42887455224990845,0.0006030755,0.0076696035,0.0076696035
87.075,1.675,9,14876,4994.952736854553,898550,0.0,0.17831734,0.8056792765855789,0.0007262757,0.010224093,0.010224093
85.675,1.65,5,14881,4997.823699712753,898913,0.0,0.1658605,0.8570590019226074,0.0010494427,0.01746135,0.01746135
88.525,1.725,5,14886,5000.718425035477,899557,0.0,0.18160696,0.6620366275310516,0.00071607024,0.010054974,0.010054974
87.85,1.7,5,14891,5003.679040670395,900003,0.0,0.17884609,0.8436364233493805,0.0010454059,0.005594142,0.005594142
89.65,1.775,6,14897,5006.514150381088,900559,0.0,0.20992726,0.5380817353725433,0.00062454,0.008988829,0.008988829
90.45,1.825,5,14902,5009.360665559769,901115,0.0,0.1352984,0.7798990905284882,0.000910737,0.010010369,0.010010369
92.45,1.9,5,14907,5012.216655492783,901565,0.0,0.124062,0.7469677329063416,0.0013378657,0.01052843,0.01052843
89.65,1.825,8,14915,5015.117668628693,902113,0.0,0.32424527,0.7771050035953522,0.0004992499,0.009986469,0.009986469
95.6,2.0,5,14920,5017.984648942947,902585,0.0,0.122961074,0.7914804220199585,0.0011401458,0.010295604,0.010295604
92.575,1.925,5,14925,5020.876399755478,903107,0.0,0.16978137,0.7065214812755585,0.00069135777,0.010077956,0.010077956
93.375,1.95,5,14930,5023.781461954117,903586,0.0,0.09893545,0.6382368206977844,0.0012818943,0.007934045,0.007934045
92.175,1.9,6,14936,5026.733412504196,904150,0.0,0.12621418,0.7426760792732239,0.00053826877,0.0070117926,0.0070117926
88.625,1.75,6,14942,5029.602055072784,904660,0.0,0.22866267,0.7808337062597275,0.00068653293,0.014645563,0.014645563
89.425,1.775,5,14947,5032.644571781158,905142,0.0,0.11149931,0.5009637176990509,0.0008299656,0.0032370416,0.0032370416
94.025,1.9,5,14952,5035.592040538788,905679,0.0,0.22387734,0.40821582078933716,0.0006381205,0.009489761,0.009489761
94.275,1.925,5,14957,5038.522214174271,906209,0.0,0.122292355,0.6392019093036652,0.0009660686,0.008136699,0.008136699
92.6,1.875,6,14963,5041.4166696071625,906680,0.0,0.21842217,0.6712993085384369,0.0005244708,0.009199105,0.009199105
90.875,1.8,7,14970,5044.278723478317,907221,0.0,0.29615328,0.6956263184547424,0.00048162154,0.007404735,0.007404735
92.5,1.825,4,14974,5047.099739789963,907627,0.0,0.24352741,0.4804360270500183,0.0007343816,0.009827502,0.009827502
84.2,1.6,9,14983,5049.860813856125,908193,0.0,0.33427736,0.6022933125495911,0.001208711,0.0122561045,0.0122561045
82.975,1.525,6,14989,5052.702881574631,908729,0.0,0.3426485,0.5562836527824402,0.00059582386,0.00957614,0.00957614
72.975,1.25,10,14999,5055.584869384766,909305,0.0,0.3111901,0.7927886098623276,0.00037847616,0.011455141,0.011455141
70.075,1.15,6,15005,5058.443908452988,909709,0.0,0.21564412,0.741179883480072,0.0009831636,0.01163342,0.01163342
74.775,1.3,6,15011,5061.303548574448,910310,0.0,0.18551493,0.8552680760622025,0.0006457932,0.013607932,0.013607932
69.95,1.2,8,15019,5064.070460796356,910826,0.0,0.33729917,0.6360073685646057,0.0014294886,0.016833484,0.016833484
74.225,1.325,6,15025,5066.952539682388,911358,0.0,0.27791125,0.6179154515266418,0.00095266534,0.0073155244,0.0073155244
79.2,1.5,3,15028,5069.803797006607,911827,0.0,0.19497764,0.1161380410194397,0.00046326622,0.008400192,0.008400192
81.775,1.575,8,15036,5072.5932540893555,912359,0.0,0.2831549,0.4994794726371765,0.0011381416,0.011673713,0.011673713
86.475,1.675,3,15039,5075.419564962387,912764,0.0,0.28447777,0.3123376965522766,0.0008133074,0.010028729,0.010028729
92.225,1.825,5,15044,5078.185418844223,913377,0.0,0.36975393,0.2673177123069763,0.0013403469,0.021881208,0.021881208
95.725,1.9,4,15048,5081.040739774704,913859,0.0,0.21441218,0.6630924940109253,0.0007271372,0.007238303,0.007238303
99.025,1.975,5,15053,5083.914901733398,914420,0.0,0.14159948,0.8892882764339447,0.00061248103,0.0106548015,0.0106548015
103.25,2.1,5,15058,5086.790931940079,914935,0.0,0.20292927,0.7700725346803665,0.0009732843,0.0057672285,0.0057672285
107.875,2.225,4,15062,5089.625062942505,915380,0.0,0.19874285,0.6968587338924408,0.00046382484,0.009723544,0.009723544
106.725,2.175,4,15066,5092.346942663193,915780,0.0,0.16802065,0.8780542686581612,0.0013946143,0.016512074,0.016512074
107.45,2.2,7,15073,5095.288982152939,916438,0.0,0.15278637,0.8067226111888885,0.00040824746,0.009071905,0.009071905
109.975,2.25,4,15077,5098.120003223419,916923,0.0,0.20292425,0.6999543607234955,0.0005913681,0.009750387,0.009750387
96.775,1.925,9,15086,5101.035684585571,917495,0.0,0.35462695,0.3873656392097473,0.0004990271,0.007862765,0.007862765
96.025,1.9,5,15091,5103.919457435608,917995,0.0,0.21254021,0.8970141261816025,0.0011133703,0.008054191,0.008054191
100.2,2.025,4,15095,5106.756560087204,918526,0.0,0.20002863,-0.2230008840560913,0.0004208566,0.0072648264,0.0072648264
98.45,1.925,5,15100,5109.528443098068,919018,0.0,0.40450466,0.5474973618984222,0.0013386884,0.018624783,0.018624783
90.6,1.725,6,15106,5112.280552625656,919404,0.0,0.19251472,0.821670338511467,0.0014933073,0.012063149,0.012063149
92.075,1.75,5,15111,5115.144099473953,919927,0.0,0.1723412,0.7909112274646759,0.0005352219,0.0054753786,0.0054753786
89.275,1.7,7,15118,5118.021469593048,920564,0.0,0.23781404,0.47145259380340576,0.00071340986,0.014908263,0.014908263
87.475,1.675,6,15124,5120.894098520279,920897,0.0,0.2819352,0.540481686592102,0.0007124697,0.005681715,0.005681715
90.75,1.75,6,15130,5123.778118133545,921527,0.0,0.38171434,0.7485334873199463,0.00043415726,0.0068367585,0.0068367585
86.45,1.6,6,15136,5126.634543418884,922082,0.0,0.18604198,0.6115205585956573,0.0005337007,0.008798495,0.008798495
85.1,1.625,5,15141,5129.509570837021,922445,0.0,0.18261012,0.7585772424936295,0.00094571034,0.013344994,0.013344994
87.225,1.675,6,15147,5132.393923044205,923066,0.0,0.31363648,0.5928782522678375,0.0004687031,0.010101634,0.010101634
86.45,1.625,5,15152,5135.258930921555,923552,0.0,0.29542798,0.37453675270080566,0.0011420797,0.010449234,0.010449234
87.45,1.65,6,15158,5138.23483300209,924062,0.0,0.32475492,0.6628851592540741,0.0005054226,0.0079071075,0.0079071075
91.15,1.725,6,15164,5141.012749910355,924543,0.0,0.36298692,0.7303497195243835,0.0010407068,0.013297632,0.013297632
92.425,1.775,5,15169,5143.875658988953,925157,0.0,0.16814809,0.7309875786304474,0.0005667992,0.009936759,0.009936759
86.675,1.65,9,15178,5146.658806324005,925668,0.0,0.31185576,0.8572399169206619,0.0011357359,0.016228639,0.016228639
81.5,1.5,7,15185,5149.453609704971,926157,0.0,0.24027249,0.837827742099762,0.0012209226,0.02233041,0.02233041
81.4,1.525,5,15190,5152.361837148666,926689,0.0,0.16667236,0.6408829987049103,0.0006230636,0.0074042585,0.0074042585
85.125,1.6,6,15196,5155.23263001442,927231,0.0,0.33742145,0.8849736377596855,0.00037350968,0.0077387663,0.0077387663
84.8,1.6,5,15201,5158.11753153801,927723,0.0,0.20339242,0.8389893919229507,0.0007641051,0.016480628,0.016480628
84.375,1.6,5,15206,5160.877820730209,928217,0.0,0.34297895,0.26666396856307983,0.0013186346,0.012845493,0.012845493
77.55,1.45,9,15215,5163.808640003204,928628,0.0,0.22041762,0.7869491130113602,0.00050704734,0.011083372,0.011083372
83.1,1.6,6,15221,5166.678443431854,929237,0.0,0.3528826,0.6679210364818573,0.00058777304,0.008933713,0.008933713
82.8,1.55,6,15227,5169.577720403671,929770,0.0,0.41286704,0.5541881322860718,0.0003932449,0.0099901445,0.0099901445
82.425,1.575,7,15234,5172.333327293396,930301,0.0,0.33010054,0.575166255235672,0.0012453083,0.013901435,0.013901435
78.675,1.475,6,15240,5175.216452360153,930772,0.0,0.24393514,0.7916214615106583,0.0006112536,0.0090063475,0.0090063475
80.8,1.575,4,15244,5178.069648504257,931324,0.0,0.15943888,0.14804238080978394,0.0008693637,0.0082064625,0.0082064625
84.4,1.625,4,15248,5180.9217648506165,931772,0.0,0.36639637,0.372938871383667,0.00044959228,0.008153232,0.008153232
92.1,1.8,7,15255,5183.704916715622,932312,0.0,0.390678,0.4761437773704529,0.0014539596,0.023690429,0.023690429
92.625,1.8,5,15260,5186.454679965973,932844,0.0,0.36264667,0.41052645444869995,0.001206458,0.016983736,0.016983736
91.5,1.775,6,15266,5189.292399644852,933329,0.0,0.38500386,0.7261838018894196,0.0004292843,0.009898592,0.009898592
92.55,1.825,5,15271,5192.169057369232,933786,0.0,0.21970409,0.46661412715911865,0.00068475376,0.0054332074,0.0054332074
98.4,2.025,3,15274,5194.99981379509,934237,0.0,0.21230173,0.23929375410079956,0.00041297445,0.006481663,0.006481663
102.125,2.1,6,15280,5197.889909505844,934857,0.0,0.15452468,0.31596070528030396,0.0014409554,0.015639585,0.015639585
97.275,1.925,6,15286,5200.732763051987,935418,0.0,0.36824325,0.5826384723186493,0.00060279726,0.011231441,0.011231441
96.275,1.95,5,15291,5203.595115184784,935845,0.0,0.22365816,0.7121619880199432,0.0005893528,0.015437573,0.015437573
98.65,2.05,5,15296,5206.440650939941,936356,0.0,0.11869294,0.6109393835067749,0.00046906096,0.008655933,0.008655933
91.275,1.85,9,15305,5209.318450450897,936957,0.0,0.3451746,0.6889309585094452,0.00043303947,0.0079899505,0.0079899505
95.6,1.925,4,15309,5212.165331125259,937425,0.0,0.18131644,0.7196805477142334,0.0005772082,0.010433276,0.010433276
95.65,1.9,4,15313,5214.950836896896,937852,0.0,0.25224864,0.5687533020973206,0.0013303775,0.014174078,0.014174078
93.075,1.85,5,15318,5217.794757604599,938454,0.0,0.15770331,0.33902889490127563,0.00063626975,0.0075993063,0.0075993063
97.4,1.975,4,15322,5220.652059793472,938921,0.0,0.12731643,0.5915756225585938,0.0011608496,0.011763576,0.011763576
97.675,2.0,6,15328,5223.532327413559,939493,0.0,0.16429996,0.2997596263885498,0.00058876944,0.013349506,0.013349506
96.725,1.95,5,15333,5226.377532958984,940027,0.0,0.23697245,0.7215591669082642,0.0005045287,0.010240113,0.010240113
95.275,1.9,7,15340,5229.267836093903,940485,0.0,0.26735252,0.255038321018219,0.00045686535,0.0085449265,0.0085449265
100.025,2.0,5,15345,5232.118506908417,940958,0.0,0.31055233,0.6437967717647552,0.0012076793,0.010138664,0.010138664
92.35,1.825,8,15353,5234.986595869064,941546,0.0,0.30614904,0.7831263840198517,0.00041518448,0.0069841235,0.0069841235
80.325,1.475,8,15361,5237.874776601791,942031,0.0,0.30055076,0.7538101822137833,0.000388381,0.00880381,0.00880381
86.75,1.65,4,15365,5240.741163015366,942541,0.0,0.3249503,0.3985216021537781,0.00044035315,0.00985874,0.00985874
81.225,1.525,6,15371,5243.627061128616,943077,0.0,0.17108878,0.6438935399055481,0.00062807824,0.013653062,0.013653062
77.9,1.45,8,15379,5246.370572805405,943528,0.0,0.3398553,0.4763645529747009,0.0009567455,0.018747484,0.018747484
75.1,1.4,7,15386,5249.265264749527,944115,0.0,0.23517492,0.7678660154342651,0.0005031937,0.011376224,0.011376224
77.075,1.475,7,15393,5252.127749204636,944629,0.0,0.23103434,0.6427022218704224,0.0014016833,0.0071788356,0.0071788356
80.775,1.55,6,15399,5255.004421234131,945095,0.0,0.32380188,0.6444933712482452,0.00040421297,0.0072797653,0.0072797653
75.3,1.375,6,15405,5257.797965526581,945553,0.0,0.3212039,0.7181743085384369,0.0012532594,0.013635619,0.013635619
73.425,1.3,8,15413,5260.735314130783,946133,0.0,0.2291202,0.8186794966459274,0.0008943687,0.009833465,0.009833465
73.125,1.3,7,15420,5263.67954659462,946571,0.0,0.25458962,0.8160485476255417,0.0013858383,0.009859308,0.009859308
76.95,1.4,6,15426,5266.6634612083435,947193,0.0,0.16499183,0.8102187514305115,0.00038537892,0.008441802,0.008441802
78.2,1.4,6,15432,5269.603555202484,947707,0.0,0.13912031,0.3518538475036621,0.00039860405,0.00563569,0.00563569
83.05,1.525,4,15436,5272.433562994003,948142,0.0,0.24014655,0.7587340176105499,0.0007488686,0.010375835,0.010375835
84.2,1.575,6,15442,5275.275607585907,948707,0.0,0.19069253,0.8089054524898529,0.001004953,0.014408042,0.014408042
82.675,1.525,5,15447,5278.111112356186,949179,0.0,0.23328316,0.837046429514885,0.00041586184,0.011637528,0.011637528
84.075,1.575,8,15455,5280.979116439819,949671,0.0,0.30002075,0.7917030900716782,0.0005632959,0.0072707636,0.0072707636
88.1,1.65,6,15461,5283.848774433136,950247,0.0,0.22272249,0.4870579242706299,0.00047489261,0.008272484,0.008272484
91.575,1.75,4,15465,5286.607704877853,950704,0.0,0.30041188,0.4768686890602112,0.0013786341,0.017246522,0.017246522
92.8,1.775,6,15471,5289.4454209804535,951270,0.0,0.2765233,0.5167857110500336,0.0005398815,0.010104531,0.010104531
89.475,1.7,5,15476,5292.3082230091095,951721,0.0,0.11452952,0.7891614139080048,0.00069645006,0.0115471305,0.0115471305
91.9,1.775,5,15481,5295.1859402656555,952235,0.0,0.14373374,0.7151390314102173,0.0014268551,0.01294419,0.01294419
91.1,1.775,6,15487,5298.048076629639,952823,0.0,0.16429824,0.7146469354629517,0.0005609272,0.011042755,0.011042755
92.825,1.8,6,15493,5300.991133451462,953263,0.0,0.20261726,0.49672412872314453,0.00051918876,0.0067800875,0.0067800875
91.925,1.8,7,15500,5303.844577789307,953824,0.0,0.30170494,0.594607025384903,0.00037775835,0.009261612,0.009261612
86.775,1.7,6,15506,5306.694311380386,954273,0.0,0.23163724,0.8106481730937958,0.0014276946,0.014207358,0.014207358
88.45,1.775,5,15511,5309.5702657699585,954808,0.0,0.18810064,0.5423991978168488,0.000536117,0.009370586,0.009370586
86.175,1.7,6,15517,5312.328528642654,955335,0.0,0.32560796,0.5597721338272095,0.0014603147,0.011507644,0.011507644
